"Origin,""colYear"",""colMonth"",""prom_arribades"""
"MIA,""2007"",""7"",""28.0000"""
"MIA,""2007"",""10"",""-3.0000"""
"MIA,""2008"",""7"",""15.0000"""
"MIA,""2008"",""8"",""-19.0000"""
"MKE,""1987"",""11"",""6.0000"""
"MKE,""1990"",""9"",""10.0000"""
"MKE,""1992"",""2"",""-7.0000"""
"MKE,""1993"",""8"",""-1.0000"""
"MKE,""1993"",""9"",""-5.0000"""
"MKE,""1994"",""7"",""-7.0000"""
"MKE,""1996"",""10"",""-7.0000"""
"MKE,""1999"",""12"",""18.0000"""
"MKE,""2000"",""5"",""-4.0000"""
"MKE,""2000"",""8"",""25.0000"""
"MKE,""2001"",""5"",""-13.0000"""
"MKE,""2004"",""5"",""-21.0000"""
"MKE,""2008"",""6"",""-9.0000"""
"MLB,""1990"",""7"",""-4.0000"""
"MLB,""1991"",""6"",""10.0000"""
"MLB,""1993"",""5"",""101.0000"""
"MLI,""1987"",""10"",""3.0000"""
"MLI,""1995"",""11"",""10.0000"""
"MLI,""2003"",""2"",""5.0000"""
"MLI,""2005"",""9"",""3.0000"""
"MLI,""2008"",""1"",""6.0000"""
"MLU,""1995"",""3"",""0.0000"""
"MOB,""1989"",""2"",""16.0000"""
"MOB,""1989"",""6"",""75.0000"""
"MOB,""1995"",""1"",""24.0000"""
"MOB,""2003"",""10"",""4.0000"""
"MOB,""2008"",""8"",""-14.0000"""
"MOD,""2007"",""11"",""-13.0000"""
"MOT,""1996"",""9"",""-5.0000"""
"MRY,""1994"",""8"",""-5.0000"""
"MRY,""2004"",""2"",""-4.0000"""
"MRY,""2006"",""9"",""-4.0000"""
"MRY,""2008"",""2"",""-5.0000"""
"MSN,""1989"",""4"",""-2.0000"""
"MSN,""1992"",""10"",""-8.0000"""
"MSN,""1993"",""1"",""7.0000"""
"MSN,""1994"",""1"",""9.0000"""
"MSN,""2001"",""3"",""6.0000"""
"MSN,""2001"",""10"",""2.0000"""
"MSN,""2007"",""1"",""14.0000"""
"MSO,""1990"",""5"",""5.0000"""
"MSO,""1999"",""10"",""-18.0000"""
"MSO,""2007"",""5"",""-1.0000"""
"MSP,""1988"",""5"",""5.0000"""
"MSP,""1988"",""6"",""-8.0000"""
"MSP,""1988"",""9"",""7.0000"""
"MSP,""1988"",""10"",""-3.0000"""
"MSP,""1989"",""2"",""3.0000"""
"MSP,""1989"",""7"",""-11.0000"""
"MSP,""1989"",""8"",""37.0000"""
"MSP,""1989"",""9"",""22.0000"""
"MSP,""1989"",""10"",""6.0000"""
"MSP,""1990"",""1"",""-12.0000"""
"MSP,""1990"",""2"",""19.0000"""
"MSP,""1990"",""9"",""-4.0000"""
"MSP,""1990"",""10"",""0.0000"""
"MSP,""1990"",""11"",""-2.5000"""
"MSP,""1991"",""1"",""42.0000"""
"MSP,""1991"",""6"",""-22.0000"""
"MSP,""1991"",""7"",""-14.0000"""
"MSP,""1991"",""11"",""18.5000"""
"MSP,""1991"",""12"",""-9.0000"""
"MSP,""1992"",""1"",""7.0000"""
"MSP,""1992"",""5"",""-15.0000"""
"MSP,""1992"",""7"",""1.0000"""
"MSP,""1992"",""10"",""-14.0000"""
"MSP,""1992"",""11"",""-18.0000"""
"MSP,""1993"",""3"",""6.0000"""
"MSP,""1993"",""4"",""3.5000"""
"MSP,""1993"",""5"",""-13.0000"""
"MSP,""1993"",""6"",""-0.5000"""
"MSP,""1993"",""9"",""9.0000"""
"MSP,""1993"",""10"",""-2.0000"""
"MSP,""1994"",""7"",""-8.0000"""
"MSP,""1994"",""9"",""-10.0000"""
"MSP,""1994"",""10"",""4.0000"""
"MSP,""1994"",""11"",""5.0000"""
"MSP,""1994"",""12"",""-5.0000"""
"MSP,""1995"",""2"",""-21.0000"""
"MSP,""1995"",""7"",""8.0000"""
"MSP,""1995"",""8"",""-4.0000"""
"MSP,""1995"",""10"",""5.0000"""
"MSP,""1995"",""11"",""-20.0000"""
"MSP,""1995"",""12"",""-21.0000"""
"MSP,""1996"",""1"",""38.0000"""
"MSP,""1997"",""10"",""1.0000"""
"MSP,""1998"",""1"",""32.0000"""
"MSP,""1998"",""4"",""6.0000"""
"MSP,""1998"",""6"",""-20.0000"""
"MSP,""1998"",""7"",""-10.0000"""
"MSP,""1998"",""9"",""-2.0000"""
"MSP,""1999"",""1"",""129.0000"""
"MSP,""1999"",""3"",""36.5000"""
"MSP,""1999"",""4"",""-11.0000"""
"MSP,""1999"",""5"",""-6.0000"""
"MSP,""1999"",""7"",""39.0000"""
"MSP,""1999"",""8"",""20.0000"""
"MSP,""1999"",""11"",""21.0000"""
"MSP,""2000"",""6"",""-6.0000"""
"MSP,""2000"",""11"",""13.0000"""
"MSP,""2000"",""12"",""-10.0000"""
"MSP,""2002"",""3"",""-24.0000"""
"MSP,""2002"",""5"",""-14.0000"""
"MSP,""2002"",""7"",""2.0000"""
"MSP,""2002"",""9"",""-5.0000"""
"MSP,""2002"",""10"",""9.0000"""
"MSP,""2002"",""11"",""11.5000"""
"MSP,""2003"",""1"",""-12.0000"""
"MSP,""2003"",""2"",""17.0000"""
"MSP,""2003"",""3"",""-5.5000"""
"MSP,""2003"",""4"",""14.0000"""
"MSP,""2003"",""8"",""-7.0000"""
"MSP,""2003"",""10"",""35.0000"""
"MSP,""2003"",""11"",""7.5000"""
"MSP,""2004"",""4"",""0.0000"""
"MSP,""2004"",""7"",""-1.0000"""
"MSP,""2004"",""9"",""-1.0000"""
"MSP,""2005"",""2"",""-6.0000"""
"MSP,""2005"",""3"",""12.0000"""
"MSP,""2005"",""5"",""-9.0000"""
"MSP,""2005"",""10"",""-20.0000"""
"MSP,""2005"",""11"",""2.0000"""
"MSP,""2006"",""1"",""-1.0000"""
"MSP,""2006"",""4"",""-14.0000"""
"MSP,""2006"",""5"",""-8.0000"""
"MSP,""2006"",""7"",""-10.0000"""
"MSP,""2006"",""10"",""2.0000"""
"MSP,""2007"",""5"",""4.0000"""
"MSP,""2007"",""6"",""1.0000"""
"MSP,""2007"",""8"",""5.0000"""
"MSP,""2008"",""1"",""-16.0000"""
"MSP,""2008"",""2"",""45.0000"""
"MSP,""2008"",""3"",""60.0000"""
"MSP,""2008"",""7"",""-18.0000"""
"MSP,""2008"",""8"",""-2.0000"""
"MSY,""1987"",""12"",""18.0000"""
"MSY,""1988"",""10"",""3.0000"""
"MSY,""1989"",""1"",""3.0000"""
"MSY,""1989"",""12"",""3.0000"""
"MSY,""1990"",""8"",""6.0000"""
"MSY,""1990"",""11"",""-7.0000"""
"MSY,""1992"",""4"",""1.0000"""
"MSY,""1996"",""1"",""3.0000"""
"MSY,""1996"",""3"",""-5.0000"""
"MSY,""1996"",""6"",""-4.0000"""
"MSY,""1996"",""9"",""-14.0000"""
"MSY,""1997"",""5"",""-3.0000"""
"MSY,""1997"",""7"",""-12.0000"""
"MSY,""1997"",""9"",""14.0000"""
"MSY,""1998"",""1"",""31.0000"""
"MSY,""1998"",""2"",""-14.0000"""
"MSY,""1998"",""6"",""11.0000"""
"MSY,""1999"",""10"",""5.0000"""
"MSY,""2000"",""3"",""20.0000"""
"MSY,""2001"",""2"",""-5.0000"""
"MSY,""2002"",""5"",""-13.0000"""
"MSY,""2002"",""7"",""-5.0000"""
"MSY,""2003"",""4"",""0.0000"""
"MSY,""2003"",""6"",""-4.0000"""
"MSY,""2003"",""9"",""-6.0000"""
"MSY,""2006"",""1"",""-6.0000"""
"MSY,""2008"",""2"",""-6.0000"""
"MSY,""2008"",""6"",""43.0000"""
"MSY,""2008"",""12"",""-3.0000"""
"MTJ,""2006"",""2"",""37.0000"""
"MYR,""1999"",""8"",""-4.0000"""
"MYR,""2003"",""9"",""-7.0000"""
"MYR,""2008"",""11"",""-13.0000"""
"OAK,""1987"",""12"",""0.0000"""
"OAK,""1988"",""8"",""-6.0000"""
"OAK,""1988"",""12"",""91.0000"""
"OAK,""1989"",""7"",""-1.0000"""
"OAK,""1990"",""8"",""27.0000"""
"OAK,""1990"",""10"",""-10.0000"""
"OAK,""1993"",""2"",""0.0000"""
"OAK,""1993"",""5"",""-3.0000"""
"OAK,""1993"",""6"",""4.0000"""
"OAK,""1994"",""5"",""9.0000"""
"OAK,""1994"",""10"",""3.0000"""
"OAK,""1995"",""1"",""-5.0000"""
"OAK,""1995"",""2"",""18.0000"""
"OAK,""1995"",""7"",""5.0000"""
"OAK,""1997"",""7"",""3.0000"""
"OAK,""1998"",""4"",""34.5000"""
"OAK,""1998"",""9"",""-5.0000"""
"OAK,""1998"",""11"",""-7.0000"""
"OAK,""2001"",""9"",""-25.0000"""
"OAK,""2002"",""3"",""-20.0000"""
"OAK,""2002"",""6"",""35.0000"""
"OAK,""2002"",""9"",""-5.0000"""
"OAK,""2002"",""10"",""-30.0000"""
"OAK,""2002"",""12"",""-10.0000"""
"OAK,""2003"",""2"",""-5.0000"""
"OAK,""2003"",""3"",""8.0000"""
"OAK,""2003"",""8"",""-10.0000"""
"OAK,""2003"",""9"",""0.0000"""
"OAK,""2004"",""6"",""-9.0000"""
"OAK,""2005"",""1"",""-5.0000"""
"OAK,""2006"",""1"",""-10.0000"""
"OAK,""2006"",""6"",""1.0000"""
"OAK,""2006"",""9"",""5.0000"""
"OAK,""2007"",""5"",""-5.0000"""
"OAK,""2007"",""7"",""17.0000"""
"OAK,""2007"",""10"",""-7.0000"""
"OAK,""2008"",""3"",""6.0000"""
"OAK,""2008"",""4"",""1.0000"""
"OGG,""2000"",""12"",""12.0000"""
"OGG,""2004"",""11"",""-4.0000"""
"OGG,""2007"",""12"",""-8.0000"""
"OKC,""1987"",""10"",""-5.0000"""
"OKC,""1989"",""2"",""0.0000"""
"OKC,""1989"",""3"",""-4.0000"""
"OKC,""1990"",""9"",""-2.0000"""
"OKC,""1990"",""10"",""-10.0000"""
"OKC,""1991"",""3"",""-4.0000"""
"OKC,""1994"",""5"",""-8.0000"""
"OKC,""1994"",""10"",""-3.0000"""
"OKC,""1996"",""12"",""10.0000"""
"OKC,""1999"",""10"",""1.0000"""
"OKC,""2005"",""3"",""-9.0000"""
"OKC,""2005"",""11"",""6.0000"""
"OKC,""2006"",""3"",""2.0000"""
"OMA,""1989"",""9"",""5.0000"""
"OMA,""1990"",""4"",""-12.0000"""
"OMA,""1991"",""1"",""-11.0000"""
"OMA,""1992"",""2"",""4.0000"""
"OMA,""1994"",""5"",""-3.0000"""
"OMA,""1994"",""11"",""-1.0000"""
"OMA,""1995"",""9"",""-13.0000"""
"OMA,""1996"",""1"",""17.0000"""
"OMA,""1996"",""3"",""0.0000"""
"OMA,""1998"",""5"",""-9.0000"""
"OMA,""1999"",""2"",""-11.0000"""
"OMA,""1999"",""6"",""5.0000"""
"OMA,""2004"",""1"",""2.0000"""
"OMA,""2004"",""4"",""-4.0000"""
"OMA,""2004"",""8"",""-8.0000"""
"OMA,""2005"",""4"",""6.0000"""
"OMA,""2005"",""10"",""-4.0000"""
"OMA,""2005"",""11"",""8.0000"""
"OMA,""2007"",""7"",""13.0000"""
"OMA,""2007"",""8"",""455.0000"""
"OME,""1987"",""10"",""-5.0000"""
"OME,""1994"",""7"",""-4.0000"""
"OME,""1994"",""8"",""0.0000"""
"OME,""1997"",""6"",""4.0000"""
"OME,""2005"",""5"",""-7.0000"""
"OME,""2007"",""2"",""-21.0000"""
"ONT,""1987"",""11"",""3.0000"""
"ONT,""1988"",""5"",""-7.0000"""
"ONT,""1989"",""3"",""-31.0000"""
"ONT,""1989"",""11"",""-7.0000"""
"ONT,""1991"",""12"",""2.0000"""
"ONT,""1992"",""7"",""-3.0000"""
"ONT,""1993"",""2"",""27.0000"""
"ONT,""1995"",""10"",""0.0000"""
"ONT,""1996"",""7"",""-1.0000"""
"ONT,""1997"",""2"",""-5.0000"""
"ONT,""1997"",""10"",""0.0000"""
"ONT,""1998"",""5"",""31.0000"""
"ONT,""1998"",""6"",""45.0000"""
"ONT,""1998"",""9"",""7.0000"""
"ONT,""1998"",""11"",""3.0000"""
"ONT,""1999"",""1"",""7.0000"""
"ONT,""1999"",""5"",""14.0000"""
"ONT,""2000"",""9"",""3.0000"""
"ONT,""2002"",""4"",""-9.0000"""
"ONT,""2004"",""8"",""0.0000"""
"ONT,""2005"",""4"",""-21.0000"""
"ONT,""2005"",""12"",""17.0000"""
"ONT,""2006"",""1"",""0.0000"""
"ONT,""2007"",""10"",""-1.0000"""
"ONT,""2008"",""5"",""-14.0000"""
"ORD,""1987"",""10"",""29.0000"""
"ORD,""1988"",""4"",""-1.0000"""
"ORD,""1988"",""6"",""-5.5000"""
"ORD,""1988"",""7"",""17.0000"""
"ORD,""1988"",""8"",""7.0000"""
"ORD,""1988"",""11"",""13.0000"""
"ORD,""1988"",""12"",""-24.0000"""
"ORD,""1989"",""1"",""-31.0000"""
"ORD,""1989"",""3"",""7.0000"""
"ORD,""1989"",""7"",""13.0000"""
"ORD,""1989"",""10"",""9.0000"""
"ORD,""1989"",""11"",""58.2500"""
"ORD,""1989"",""12"",""-6.0000"""
"ORD,""1990"",""1"",""17.0000"""
"ORD,""1990"",""2"",""33.0000"""
"ORD,""1990"",""3"",""7.0000"""
"ORD,""1990"",""4"",""-1.0000"""
"ORD,""1990"",""5"",""47.0000"""
"ORD,""1990"",""8"",""-4.0000"""
"ORD,""1990"",""9"",""-14.0000"""
"ORD,""1990"",""10"",""-2.0000"""
"ORD,""1991"",""1"",""3.0000"""
"ORD,""1991"",""2"",""15.0000"""
"ORD,""1991"",""3"",""-5.0000"""
"ORD,""1991"",""5"",""16.0000"""
"ORD,""1991"",""6"",""-12.0000"""
"ORD,""1991"",""8"",""-2.5000"""
"ORD,""1991"",""9"",""-1.0000"""
"ORD,""1991"",""10"",""9.0000"""
"ORD,""1991"",""11"",""10.3333"""
"ORD,""1992"",""1"",""7.0000"""
"ORD,""1992"",""2"",""14.0000"""
"ORD,""1992"",""3"",""-4.0000"""
"ORD,""1992"",""4"",""-7.0000"""
"ORD,""1992"",""5"",""14.0000"""
"ORD,""1992"",""6"",""-7.0000"""
"ORD,""1992"",""10"",""3.0000"""
"ORD,""1992"",""11"",""32.5000"""
"ORD,""1992"",""12"",""65.0000"""
"ORD,""1993"",""2"",""-2.0000"""
"ORD,""1993"",""8"",""-4.0000"""
"ORD,""1993"",""11"",""-9.0000"""
"ORD,""1993"",""12"",""5.0000"""
"ORD,""1994"",""2"",""2.5000"""
"ORD,""1994"",""3"",""34.5000"""
"ORD,""1994"",""4"",""1.0000"""
"ORD,""1994"",""5"",""-4.0000"""
"ORD,""1994"",""7"",""0.0000"""
"ORD,""1994"",""8"",""-19.0000"""
"ORD,""1994"",""9"",""-6.0000"""
"ORD,""1994"",""10"",""1.5000"""
"ORD,""1994"",""11"",""-8.0000"""
"ORD,""1994"",""12"",""-9.0000"""
"ORD,""1995"",""5"",""-2.6667"""
"ORD,""1995"",""7"",""37.3333"""
"ORD,""1995"",""9"",""-3.0000"""
"ORD,""1995"",""10"",""-5.0000"""
"ORD,""1995"",""11"",""17.0000"""
"ORD,""1996"",""1"",""8.0000"""
"ORD,""1996"",""2"",""22.0000"""
"ORD,""1996"",""3"",""2.0000"""
"ORD,""1996"",""4"",""-1.3333"""
"ORD,""1996"",""5"",""-8.0000"""
"ORD,""1996"",""7"",""2.0000"""
"ORD,""1996"",""9"",""-2.0000"""
"ORD,""1996"",""11"",""2.0000"""
"ORD,""1996"",""12"",""27.0000"""
"ORD,""1997"",""1"",""-3.0000"""
"ORD,""1997"",""3"",""-4.6667"""
"ORD,""1997"",""6"",""-10.0000"""
"ORD,""1997"",""10"",""-10.0000"""
"ORD,""1997"",""12"",""27.0000"""
"ORD,""1998"",""3"",""12.0000"""
"ORD,""1998"",""4"",""-2.0000"""
"ORD,""1998"",""5"",""2.0000"""
"ORD,""1998"",""6"",""36.0000"""
"ORD,""1998"",""7"",""15.5000"""
"ORD,""1998"",""8"",""34.0000"""
"ORD,""1998"",""9"",""15.0000"""
"ORD,""1998"",""10"",""-3.0000"""
"ORD,""1998"",""12"",""61.0000"""
"ORD,""1999"",""1"",""38.0000"""
"ORD,""1999"",""2"",""1.0000"""
"ORD,""1999"",""3"",""-5.0000"""
"ORD,""1999"",""4"",""-3.0000"""
"ORD,""1999"",""5"",""106.5000"""
"ORD,""1999"",""6"",""39.0000"""
"ORD,""1999"",""8"",""-5.0000"""
"ORD,""1999"",""11"",""85.0000"""
"ORD,""1999"",""12"",""-5.0000"""
"ORD,""2000"",""1"",""-10.0000"""
"ORD,""2000"",""2"",""-19.0000"""
"ORD,""2000"",""3"",""0.0000"""
"ORD,""2000"",""4"",""20.0000"""
"ORD,""2000"",""5"",""-8.5000"""
"ORD,""2000"",""6"",""-12.0000"""
"ORD,""2000"",""7"",""20.5000"""
"ORD,""2000"",""8"",""46.0000"""
"ORD,""2000"",""9"",""4.0000"""
"ORD,""2000"",""10"",""16.0000"""
"ORD,""2000"",""11"",""13.6667"""
"ORD,""2000"",""12"",""-4.5000"""
"ORD,""2001"",""5"",""10.5000"""
"ORD,""2001"",""7"",""-11.0000"""
"ORD,""2001"",""9"",""48.0000"""
"ORD,""2001"",""10"",""-28.0000"""
"ORD,""2002"",""1"",""-8.3333"""
"ORD,""2002"",""3"",""-6.0000"""
"ORD,""2002"",""4"",""-4.0000"""
"ORD,""2002"",""5"",""25.0000"""
"ORD,""2002"",""6"",""51.2500"""
"ORD,""2002"",""8"",""-6.0000"""
"ORD,""2002"",""10"",""-8.0000"""
"ORD,""2002"",""11"",""-8.3333"""
"ORD,""2002"",""12"",""2.0000"""
"ORD,""2003"",""4"",""7.5000"""
"ORD,""2003"",""5"",""29.0000"""
"ORD,""2003"",""7"",""144.0000"""
"ORD,""2003"",""8"",""77.0000"""
"ORD,""2003"",""10"",""-6.5000"""
"ORD,""2003"",""11"",""31.5000"""
"ORD,""2004"",""1"",""52.0000"""
"ORD,""2004"",""2"",""4.0000"""
"ORD,""2004"",""4"",""20.0000"""
"ORD,""2004"",""8"",""0.0000"""
"ORD,""2004"",""9"",""2.0000"""
"ORD,""2004"",""10"",""15.0000"""
"ORD,""2004"",""11"",""-3.0000"""
"ORD,""2004"",""12"",""18.0000"""
"ORD,""2005"",""3"",""2.0000"""
"ORD,""2005"",""4"",""-9.6667"""
"ORD,""2005"",""5"",""-2.5000"""
"ORD,""2005"",""6"",""69.0000"""
"ORD,""2005"",""9"",""9.5000"""
"ORD,""2005"",""10"",""-3.0000"""
"ORD,""2005"",""11"",""32.0000"""
"ORD,""2006"",""1"",""24.0000"""
"ORD,""2006"",""2"",""-18.0000"""
"ORD,""2006"",""3"",""-15.0000"""
"ORD,""2006"",""4"",""-7.0000"""
"ORD,""2006"",""5"",""-16.0000"""
"ORD,""2006"",""6"",""-7.0000"""
"ORD,""2006"",""7"",""-6.0000"""
"ORD,""2006"",""9"",""18.0000"""
"ORD,""2006"",""10"",""32.7500"""
"ORD,""2006"",""11"",""63.0000"""
"ORD,""2006"",""12"",""52.0000"""
"ORD,""2007"",""1"",""-2.0000"""
"ORD,""2007"",""2"",""-9.0000"""
"ORD,""2007"",""4"",""-2.0000"""
"ORD,""2007"",""5"",""8.0000"""
"ORD,""2007"",""7"",""1.0000"""
"ORD,""2007"",""8"",""4.0000"""
"ORD,""2007"",""9"",""24.6667"""
"ORD,""2007"",""10"",""-6.0000"""
"ORD,""2007"",""11"",""21.0000"""
"ORD,""2007"",""12"",""123.5000"""
"ORD,""2008"",""1"",""-7.5000"""
"ORD,""2008"",""2"",""79.0000"""
"ORD,""2008"",""3"",""105.5000"""
"ORD,""2008"",""5"",""-3.0000"""
"ORD,""2008"",""6"",""23.0000"""
"ORD,""2008"",""7"",""-9.0000"""
"ORD,""2008"",""8"",""-5.0000"""
"ORD,""2008"",""10"",""4.0000"""
"ORD,""2008"",""12"",""-0.5000"""
"ORF,""1988"",""10"",""44.0000"""
"ORF,""1989"",""4"",""39.0000"""
"ORF,""1989"",""6"",""45.0000"""
"ORF,""1990"",""1"",""-10.0000"""
"ORF,""1990"",""4"",""-6.5000"""
"ORF,""1990"",""6"",""7.0000"""
"ORF,""1991"",""10"",""8.0000"""
"ORF,""1994"",""4"",""4.0000"""
"ORF,""1995"",""9"",""-8.0000"""
"ORF,""1996"",""5"",""7.0000"""
"ORF,""1998"",""1"",""2.0000"""
"ORF,""2000"",""3"",""-3.0000"""
"ORF,""2000"",""4"",""-7.0000"""
"ORF,""2001"",""4"",""3.0000"""
"ORF,""2002"",""6"",""-18.0000"""
"ORF,""2003"",""8"",""21.0000"""
"ORF,""2006"",""4"",""23.0000"""
"ORF,""2008"",""9"",""-27.0000"""
"OTZ,""1987"",""11"",""0.0000"""
"OTZ,""1994"",""3"",""6.0000"""
"OTZ,""1997"",""2"",""23.0000"""
"OXR,""2004"",""4"",""-2.0000"""
"PBI,""1989"",""4"",""7.0000"""
"PBI,""1989"",""8"",""-4.0000"""
"PBI,""1990"",""4"",""6.0000"""
"PBI,""1990"",""9"",""4.0000"""
"PBI,""1993"",""5"",""6.0000"""
"PBI,""1995"",""3"",""2.0000"""
"PBI,""1996"",""8"",""14.0000"""
"PBI,""1996"",""12"",""-2.0000"""
"PBI,""1999"",""3"",""-6.0000"""
"PBI,""2000"",""3"",""-12.0000"""
"PBI,""2001"",""1"",""-1.0000"""
"PBI,""2002"",""9"",""-21.0000"""
"PBI,""2003"",""4"",""-6.0000"""
"PBI,""2003"",""11"",""-2.0000"""
"PBI,""2004"",""7"",""98.0000"""
"PBI,""2004"",""12"",""-4.0000"""
"PBI,""2005"",""3"",""-15.0000"""
"PBI,""2005"",""10"",""90.0000"""
"PBI,""2006"",""3"",""3.0000"""
"PBI,""2006"",""6"",""-18.0000"""
"PDX,""1988"",""3"",""20.0000"""
"PDX,""1989"",""1"",""-2.5000"""
"PDX,""1989"",""12"",""4.0000"""
"PDX,""1990"",""2"",""20.0000"""
"PDX,""1990"",""3"",""4.0000"""
"PDX,""1991"",""3"",""8.5000"""
"PDX,""1991"",""5"",""10.0000"""
"PDX,""1992"",""1"",""5.0000"""
"PDX,""1992"",""2"",""-19.0000"""
"PDX,""1992"",""3"",""7.0000"""
"PDX,""1992"",""5"",""-7.0000"""
"PDX,""1992"",""8"",""4.0000"""
"PDX,""1995"",""3"",""2.0000"""
"PDX,""1996"",""2"",""-7.0000"""
"PDX,""1996"",""10"",""0.0000"""
"PDX,""1998"",""10"",""21.0000"""
"PDX,""1998"",""12"",""-9.0000"""
"PDX,""1999"",""10"",""-8.0000"""
"PDX,""2000"",""6"",""20.0000"""
"PDX,""2001"",""8"",""0.0000"""
"PDX,""2002"",""12"",""-6.0000"""
"PDX,""2003"",""4"",""-11.0000"""
"PDX,""2003"",""12"",""-4.0000"""
"PDX,""2005"",""1"",""-8.0000"""
"PDX,""2006"",""5"",""12.0000"""
"PDX,""2006"",""9"",""4.0000"""
"PDX,""2006"",""11"",""0.0000"""
"PDX,""2007"",""9"",""-9.0000"""
"PDX,""2008"",""6"",""15.0000"""
"PHF,""1989"",""8"",""-12.0000"""
"PHF,""2004"",""8"",""-13.0000"""
"PHL,""1988"",""7"",""-1.0000"""
"PHL,""1988"",""8"",""3.0000"""
"PHL,""1988"",""11"",""3.0000"""
"PHL,""1989"",""2"",""3.0000"""
"PHL,""1990"",""4"",""3.0000"""
"PHL,""1990"",""11"",""-12.0000"""
"PHL,""1991"",""7"",""-7.0000"""
"PHL,""1991"",""8"",""66.0000"""
"PHL,""1991"",""11"",""-5.0000"""
"PHL,""1992"",""11"",""10.0000"""
"PHL,""1992"",""12"",""14.0000"""
"PHL,""1993"",""2"",""-13.0000"""
"PHL,""1993"",""4"",""-17.0000"""
"PHL,""1993"",""8"",""-8.5000"""
"PHL,""1995"",""1"",""51.0000"""
"PHL,""1995"",""3"",""-10.0000"""
"PHL,""1995"",""9"",""45.0000"""
"PHL,""1996"",""4"",""4.5000"""
"PHL,""1997"",""1"",""-9.5000"""
"PHL,""1997"",""2"",""38.0000"""
"PHL,""1997"",""4"",""-9.0000"""
"PHL,""1997"",""9"",""3.0000"""
"PHL,""1997"",""11"",""-9.0000"""
"PHL,""1998"",""10"",""26.0000"""
"PHL,""1999"",""2"",""96.0000"""
"PHL,""1999"",""3"",""35.0000"""
"PHL,""1999"",""4"",""-1.0000"""
"PHL,""1999"",""8"",""-13.0000"""
"PHL,""1999"",""9"",""-9.0000"""
"PHL,""1999"",""12"",""-10.0000"""
"PHL,""2000"",""12"",""3.0000"""
"PHL,""2002"",""1"",""-23.0000"""
"PHL,""2002"",""3"",""-10.0000"""
"PHL,""2002"",""4"",""-5.0000"""
"PHL,""2002"",""5"",""-2.0000"""
"PHL,""2002"",""6"",""13.0000"""
"PHL,""2002"",""7"",""-9.5000"""
"PHL,""2002"",""11"",""-23.0000"""
"PHL,""2003"",""2"",""-18.0000"""
"PHL,""2003"",""8"",""5.0000"""
"PHL,""2003"",""9"",""14.0000"""
"PHL,""2004"",""2"",""-17.0000"""
"PHL,""2004"",""8"",""2.0000"""
"PHL,""2004"",""12"",""42.0000"""
"PHL,""2005"",""2"",""70.0000"""
"PHL,""2005"",""9"",""-16.0000"""
"PHL,""2006"",""1"",""-26.0000"""
"PHL,""2006"",""7"",""12.0000"""
"PHL,""2006"",""9"",""-4.0000"""
"PHL,""2007"",""5"",""-19.0000"""
"PHL,""2007"",""7"",""93.0000"""
"PHL,""2007"",""8"",""10.0000"""
"PHL,""2008"",""4"",""3.0000"""
"PHL,""2008"",""7"",""-13.0000"""
"PHL,""2008"",""10"",""18.0000"""
"PHX,""1987"",""11"",""32.0000"""
"PHX,""1988"",""4"",""41.0000"""
"PHX,""1988"",""5"",""2.0000"""
"PHX,""1988"",""6"",""10.0000"""
"PHX,""1988"",""9"",""-8.0000"""
"PHX,""1988"",""11"",""3.0000"""
"PHX,""1989"",""9"",""3.0000"""
"PHX,""1990"",""4"",""5.0000"""
"PHX,""1990"",""6"",""2.0000"""
"PHX,""1990"",""9"",""56.0000"""
"PHX,""1990"",""10"",""-18.0000"""
"PHX,""1990"",""12"",""36.0000"""
"PHX,""1991"",""1"",""-12.0000"""
"PHX,""1991"",""6"",""-5.0000"""
"PHX,""1991"",""7"",""-2.0000"""
"PHX,""1991"",""11"",""-3.0000"""
"PHX,""1992"",""3"",""0.0000"""
"PHX,""1992"",""5"",""0.0000"""
"PHX,""1992"",""7"",""-16.0000"""
"PHX,""1992"",""9"",""-6.0000"""
"PHX,""1992"",""10"",""-2.0000"""
"PHX,""1992"",""11"",""-5.5000"""
"PHX,""1993"",""1"",""48.0000"""
"PHX,""1993"",""2"",""-24.0000"""
"PHX,""1993"",""3"",""2.0000"""
"PHX,""1993"",""7"",""-2.0000"""
"PHX,""1993"",""10"",""-7.0000"""
"PHX,""1993"",""11"",""-4.5000"""
"PHX,""1993"",""12"",""3.0000"""
"PHX,""1994"",""1"",""-14.0000"""
"PHX,""1994"",""4"",""9.0000"""
"PHX,""1994"",""5"",""16.0000"""
"PHX,""1994"",""8"",""-4.0000"""
"PHX,""1994"",""9"",""0.0000"""
"PHX,""1994"",""11"",""-10.0000"""
"PHX,""1995"",""2"",""-13.0000"""
"PHX,""1995"",""3"",""10.0000"""
"PHX,""1995"",""4"",""7.0000"""
"PHX,""1995"",""5"",""3.5000"""
"PHX,""1995"",""8"",""-7.0000"""
"PHX,""1995"",""12"",""1.0000"""
"PHX,""1996"",""1"",""-14.0000"""
"PHX,""1996"",""2"",""98.0000"""
"PHX,""1996"",""3"",""-15.0000"""
"PHX,""1996"",""5"",""25.0000"""
"PHX,""1996"",""12"",""-5.0000"""
"PHX,""1997"",""2"",""-4.0000"""
"PHX,""1997"",""6"",""0.0000"""
"PHX,""1997"",""10"",""-7.0000"""
"PHX,""1997"",""11"",""5.5000"""
